t_vec,mach,alt,T_inf,qbar_inf,Re_inf,bl_state,q_conv,h_coeff,q_rad,q_net,T_e,T_recovery,T_t,T_te,T_wall:y=0.0000,T_wall:y=0.0011,T_wall:y=0.0022,T_wall:y=0.0033,T_wall:y=0.0044,T_wall:y=0.0056,T_wall:y=0.0067,T_wall:y=0.0078,T_wall:y=0.0089,T_wall:y=0.0100
4.465,1.8067985717,1716.7088710458002,276.99440501931485,188151.75033327128,7196268.77779933,1,136645.44011507594,1098.6505573658035,-193.2421137383754,136452.19800133756,311.9550059733933,441.7573110535701,457.84521979266117,457.8439692834434,317.38160378345685,309.2349353250252,302.8041821805896,298.12593910523987,294.94184048783774,292.8942446917706,291.6433652297135,290.91898523880536,290.5316474548837,290.36517040072175
4.47,1.8061268717,1719.6952252458002,276.97500420631764,187942.6793905462,7191592.978724451,1,136367.35855997913,1097.9062329195103,-193.42749003164633,136173.9310699475,311.9261512944329,441.60740606484705,457.67871940711143,457.6785224351896,317.4006619266375,309.2632543623886,302.83310516864225,298.1505980918377,294.9605970462753,292.907393498968,291.6520544453605,290.92454769912894,290.53529248515247,290.3679178964044
4.4750000000000005,1.8054551716999998,1722.6815794458005,276.9556034115442,187733.7840565988,7186919.0927845305,1,136089.43523594204,1097.16280032644,-193.61194072499634,135895.82329521704,311.89760204457417,441.4571550048199,457.5122878672692,457.5126554604926,317.41955985900273,309.29143052772076,302.86194781722975,298.17523003825085,294.97935846798714,292.9205612551059,291.6607656578033,290.9301301178544,290.5389543475211,290.3706802047734
4.48,1.8047834717,1725.6679336458005,276.9362026349944,187525.06422310232,7182247.119442156,1,135811.1470872149,1096.4216471112134,-193.79546802500673,135617.3516191899,311.8698218234399,441.3059245606511,457.3459251626041,457.3456077694285,317.4382980457587,309.31946456688866,302.89070997396817,298.1998345913679,294.9981244589128,292.933747778019,291.66949878309987,290.93573247702716,290.54263306025734,290.37345735915676
4.485,1.8041117717,1728.6542878458006,276.91680187666833,187316.51978177918,7177577.058160016,1,135534.5876850522,1095.6801687455502,-193.97807075513143,135340.60961429705,311.84120288704355,441.1559187998429,457.1796312825855,457.1800257542164,317.45687636830337,309.34735720630266,302.9193914979855,298.224411402365,295.016894725864,292.94695288531636,291.6782537367759,290.9413547582015,290.54632864127984,290.3762493926338
4.49,1.8034400716999999,1731.6406420458004,276.8974011365659,187108.15062440088,7172908.9084008895,1,135257.26394052917,1094.9405758675769,-194.1597614986125,135063.10417903055,311.8135873665324,441.0046163130063,457.01340621668305,457.0128816739782,317.4752970772496,309.3751091441139,302.947992259291,298.2489601267683,295.0356689765629,292.9601763943946,291.68703043383096,290.946996942442,290.55004110815713,290.37905633803365
4.495,1.8027683716999998,1734.6269962458005,276.8780004146871,186899.9566427882,7168242.669627653,1,134981.75722300503,1094.200072177599,-194.34053641527177,134787.41668658974,311.7850203487282,440.8546894768697,456.84724995436625,456.84738482411984,317.4935595928495,309.40272109042746,302.9765121380218,298.2734804245052,295.0544469196801,292.9734181224509,291.6958287887441,290.9526590103254,290.5537704781073,290.38187822793356
4.5,1.8020966717,1737.6133504458003,276.8585997110319,186691.9377288115,7163578.341303302,1,134706.94251270156,1093.4598688090668,-194.52040865756638,134512.422104044,311.7563495220474,440.7049780183624,456.6811624851047,456.6821419334061,317.5116662606876,309.43019372036355,303.0049510243781,298.2979719599419,295.0732282648731,292.986677886497,291.7046487154797,290.9583409419424,290.5575167679971,290.38471509465734
4.505,1.8014360106499998,1740.5756038507202,276.839355595014,186486.93362785314,7158975.869039215,1,134435.2500207852,1092.7302919963547,-194.6987811056666,134240.55123967954,311.7287012559071,440.5565452764838,456.51760406548306,456.51822947798144,317.52961813311725,309.45752772365705,303.03330881778726,298.3224344019191,295.0920127228234,292.9999555033729,291.7134901274934,290.9640427168992,290.5612799943414,290.3875669702737
4.51,1.8007753606499999,1743.5378331307202,276.8201116536527,186282.10270259448,7154375.323121183,1,134163.386978885,1092.0019396227776,-194.87627769792624,133968.5107011871,311.7016010281371,440.40744525195396,456.3541147928191,456.3535102802596,317.54741899116675,309.4847237829844,303.0615854269141,298.34686742377363,295.1108000052743,293.01325078976123,291.722352937738,290.9697643143194,290.56506017330287,290.3904338865947
4.515,1.80011471065,1746.5000624107201,276.8008677302216,186077.44200400895,7149776.643001607,1,133893.7675142401,1091.2721680044533,-195.05289874361816,133698.7146154965,311.67319868455945,440.2601869428856,456.19069219323353,456.1909990435041,317.56506885966354,309.5117826193825,303.0897807693138,298.3712707033599,295.12958982506683,293.02656356220143,291.7312370586696,290.9755057128458,290.5688573206909,290.3933158751739
4.5200000000000005,1.7994540606499998,1749.4622916907206,276.78162382472084,185872.9514280745,7145179.828160663,1,133624.01543581573,1090.543557216917,-195.22865980410685,133428.78677601164,311.64530758334246,440.1123076586081,456.02733625662194,456.0277369860445,317.58257049081794,309.53870492913745,303.1178947718459,298.3956439230658,295.1483818961762,293.0398936371045,291.74014240225364,290.9812668906424,290.57267145196147,290.39621296730536
4.525,1.7987934106499999,1752.4245209707203,276.7623799371503,185668.63087081647,7140584.8780786265,1,133354.63732443049,1089.8155549258022,-195.40356071800127,133159.2337637125,311.6175404970863,439.96433387197226,455.86404697287963,455.86435658639283,317.59992392967735,309.56549142976763,303.14592737003375,298.4199867698351,295.1671759337468,293.053240830768,291.74906887997105,290.987047825396,290.57650258221645,290.3991251940215
4.53,1.79813276065,1755.3867502507203,276.74313606750997,185464.4802283064,7135991.792235863,1,133085.86160492865,1089.087909277199,-195.57760470555502,132890.2840002231,311.58972087231695,439.81650459220543,455.70082433190197,455.70114506127214,317.6171298022911,309.59214281478717,303.17387850820404,298.4442989351795,295.1859716541271,293.0666049593908,291.7580164028246,290.9928484943183,290.58035072620316,290.40205258609194
4.535,1.79747211065,1758.3489795307203,276.7238922157998,185260.49939666313,7131400.570112837,1,132817.59730170813,1088.3607165518056,-195.7507964936585,132621.84650521446,311.5619172723456,439.66872706626424,455.5376683235844,455.5379909431199,317.63418899279634,309.6186597642324,303.20174813887553,298.46858011519316,295.2047687749035,293.07998583908864,291.766984881345,290.99866887414777,290.58421589831386,290.4049951740218
4.54,1.7968114606499999,1761.31120881072,276.7046483820198,185056.68827205236,7126811.211190111,1,132549.76325109505,1087.6340629676126,-195.92314020112337,132353.8401108939,311.5341913518247,439.5209183916866,455.3745789378222,455.3747945614193,317.6511022796088,309.6450429495013,303.22953622234166,298.4928300105567,295.2235670149339,293.0933832859092,291.7759742255976,291.00450894115164,290.5880981125852,290.40795298805034
4.545,1.79615081065,1764.27343809072,276.68540456616995,184853.04675068634,7122223.71494833,1,132282.47025785325,1086.9078245847634,-196.09463941165907,132086.37561844158,311.50645636993363,439.3731955520573,455.2115561645112,455.21169653039755,317.6678703480643,309.6712930320222,303.2572427263473,298.5170483265354,295.24236609438003,293.106797115848,291.78498434518855,291.0103686711279,290.59199738269814,290.41092605814936
4.55,1.79549016065,1767.23566737072,276.6661607682502,184649.5747288246,7117638.080868255,1,132015.85106030217,1086.181852502758,-196.26529843778926,131819.58576186438,311.47860766189774,439.22569887700814,455.04859999354653,455.0488655937947,317.6844940077554,309.69741066216955,303.28486762575363,298.54123477297236,295.2611657347395,293.1202271448637,291.79401514927156,291.01624803940723,290.595913721977,290.41391441402186
4.555,1.79482951065,1770.19789665072,276.64691698826056,184446.27210277293,7113054.308430722,1,131749.84868327354,1085.456205601471,-196.4351224519406,131553.4135608216,311.450687428428,439.0783711135133,454.8857104148238,454.88623295974014,317.7009742149728,309.723396481797,303.3124109021968,298.5653890642767,295.27996565887656,293.1336731888941,291.80306654655436,291.02214702085536,290.59984714338964,290.4169180851005
4.5600000000000005,1.79416886065,1773.1601259307204,276.6276732262009,184243.13876888412,7108472.397116666,1,131483.41156411954,1084.7320391227054,-196.60411623008048,131286.80744788947,311.423515352755,438.93011540814206,454.72288741823843,454.72247949928743,317.71731185671484,309.7492511270516,303.33987254379855,298.5895109194074,295.29876559105196,293.14713506387204,291.8121384453056,291.02806558987487,290.6037976595466,290.41993710054624
4.565,1.79350821065,1776.1223552107201,276.60842948207136,184040.17462355804,7103892.346407125,1,131218.34236220323,1084.0073676749055,-196.77227764493986,131021.57008455829,311.3956845501551,438.7828152216181,454.5601309936862,454.5598702813033,317.73350663282656,309.77497522752543,303.36725254493336,298.6136000618531,295.31756525695187,293.1606125857413,291.8212307533615,291.03400372040755,290.60776528270117,290.42297148924683
4.57,1.79284756065,1779.08458449072,276.58918575587177,183837.37956324097,7099314.155783228,1,130954.35313001397,1083.2825010010295,-196.93961646631027,130757.41351354767,311.36741446960104,438.6361738974405,454.39744113106235,454.3980487782363,317.74956028649143,309.80056938698283,303.3945509059886,298.63765621960937,295.33636438371576,293.17410557047265,291.8303433781325,291.03996138593635,290.61175002474874,290.42602127981553
4.575,1.79218691065,1782.04681377072,276.5699420476022,183634.7534844258,7094737.824726192,1,130689.59790724378,1082.5594739361843,-197.10614047778662,130492.49176676599,311.34015193818675,438.4882622531038,454.2348178202626,454.23469429762747,317.76547421813643,309.82603421803486,303.42176763281395,298.66167912515306,295.35516269996333,293.18761383407985,291.83947622661066,291.04593855948787,290.61575189722674,290.42908650058973
4.58,1.79152626065,1785.0090430507198,276.55069835726255,183432.29628365266,7090163.352717338,1,130425.87851847583,1081.8362971229144,-197.2718453025657,130228.60667317327,311.3124836293442,438.34096538275594,454.0722610511825,454.0720744465765,317.78124773847236,309.8513703362807,303.4489027367615,298.68566851540913,295.3739599358202,293.2011371926359,291.84862920537614,291.05193521363435,290.6197709113143,290.43216717962946
4.585,1.79086561065,1787.9712723307198,276.53145468485286,183230.00785750788,7085590.739238074,1,130163.16275864396,1081.1130000854896,-197.43673849538618,129965.72602014858,311.28443046980397,438.194253016655,453.9097708137177,453.9101530066177,317.7968822068033,309.8765783258116,303.47595623462644,298.7096241317194,295.3927558229428,293.214675462289,291.8578022206047,291.05795132049616,290.6238070778319,290.43526334471625
4.59,1.7902049606500001,1790.9335016107198,276.51221103037307,183027.88810262503,7081019.983769923,1,129900.11206282793,1080.391062349156,-197.60082733319257,129702.51123549473,311.2570475836695,438.0467242457156,453.74734709776385,453.7472442735063,317.8123789334,309.9016587741501,303.5029281480205,298.7335457198118,295.4115500945416,293.2282284592787,291.8669951780745,291.06398685174395,290.62786040724137,290.4383750233517
4.595,1.78954431065,1793.8957308907195,276.49296739382316,182825.93691568365,7076451.085794466,1,129637.87209489373,1079.669213716791,-197.76411025828492,129440.10798463544,311.22943021659063,437.8995805009787,453.5849898932164,453.58479390508614,317.8277377107117,309.92661227140735,303.5298185033419,298.75743302976076,295.4303424854042,293.241795999952,291.87620798317346,291.0700417786012,290.63193090964546,290.44150224275603
4.6000000000000005,1.78888366065,1796.8579601707202,276.4737237752031,182624.15419341053,7071884.044793411,1,129376.03672089822,1078.947901258611,-197.92659330154422,129178.11012759668,311.2018980664621,437.7523978646534,453.42269918997124,453.42229175769086,317.84295963322546,309.95143938522654,303.556627331732,298.78128581594893,295.44913273191634,293.25537790077937,291.88544054090664,291.0761160718464,290.6360185947878,290.4446450298672
4.605,1.7882336564934351,1799.7965008178958,276.45463406347193,182425.24559434832,7067376.55438614,1,129118.60445671692,1078.2351681998184,-198.087689800439,128920.51676691648,311.1741959043932,437.6079925257505,453.2628324550446,453.26292965462846,317.8580453298261,309.9761406830916,303.58335466861877,298.80510383702943,295.46792057208256,293.26897397837075,291.8946927559034,291.08220970181566,290.6401234720527,290.4478034113393
4.61,1.7875836629933701,1802.7350177527264,276.4355445234278,182226.5036879098,7062870.936467294,1,128861.6393554434,1077.522882094297,-198.24801894196588,128663.39133650143,311.1465170119484,437.46362904235536,453.1030325806134,453.1036130350374,317.87299992737536,310.0007167247188,303.61000055364326,298.8288868558824,295.48670574554546,293.28258404949145,291.9039645324248,291.0883226384051,290.6442455504652,290.4509774135413
4.615,1.7869336694933051,1805.673534687557,276.4164550010275,182027.92566402955,7058367.13276234,1,128604.41056982215,1076.8118439633038,-198.407584627143,128406.00298519501,311.11944214896386,437.31854102197065,452.9432971961471,452.94341930672556,317.8878240487231,310.0251681366163,303.63656503046224,298.8526346395721,295.50548799360394,293.2962079310779,291.9132557743712,291.0944548510734,290.6483848386905,290.45416706255605
4.62,1.7862836759932401,1808.6120516223878,276.3973654962711,181829.5114232969,7053865.1427693525,1,128348.57010458715,1076.100209825696,-198.56638537821317,128150.00371920894,311.091650334323,437.1744672002381,452.78362629194316,452.7844419316282,317.902517494572,310.04949553561255,303.66304814778675,298.87634695930234,295.5242670592304,293.3098454402536,291.92256638528954,291.1006063088444,290.6525413450345,290.45737238417894
4.625,1.7856336824931751,1811.5505685572182,276.3782760091585,181631.26086634488,7049364.96598648,1,128092.03765138942,1075.3902991821685,-198.7244306340738,127893.31322075534,311.0648062878254,437.0292198737559,452.6240198582983,452.6240465919114,317.9170819376009,310.0736995156909,303.68944995912415,298.90002359039096,295.543042687087,293.32349639434443,291.93189626838125,291.1067769803096,290.6567150774432,290.4605934039167
4.63,1.78498368899311,1814.4890854920488,276.35918653968974,181433.17389385178,7044866.601911986,1,127837.30197937672,1074.6793290408255,-198.88171609058858,127638.42026328613,311.0369122436265,436.8854209173911,452.46447788550995,452.46539070327185,317.93151669232867,310.09778067971735,303.7157705223104,298.92366431224104,295.56181462354107,293.33716061089444,291.9412453265096,291.11296683363065,290.6609060435032,290.46383014698614
4.635,1.784333695493045,1817.4276024268795,276.34009708786476,181235.25040653988,7040370.050044213,1,127581.30143232975,1073.9707224640167,-199.0382538972076,127382.26317843255,311.0104294231317,436.73984570872517,452.30500036387537,452.3045905235715,317.9458238944067,310.1217396003002,303.74200989958126,298.9472689083056,295.58058261667975,293.350837907681,291.9506134622074,291.1191758365424,290.6651142504411,290.4670826383133
4.64,1.78368370199298,1820.3661193617102,276.3210076536835,181037.49030517606,7035875.309881581,1,127327.23551054696,1073.2608954407422,-199.19403597175355,127128.0414745752,310.982780268433,436.5958679633334,452.1455872836916,452.14570964082407,317.9600022093136,310.1455768674208,303.76816815699476,298.97083716605493,295.599346416324,293.36452810273016,291.9600005776848,291.12540395635534,290.66933970512406,290.47035090253195
4.6450000000000005,1.783033708492915,1823.3046362965413,276.301918237146,180839.89349057132,7031382.380922613,1,127073.71158408938,1072.55140179432,-199.3490754136709,126874.36250867571,310.9550831221426,436.4520227951838,451.98623863525626,451.98698371444704,317.97405393373623,310.1692930306524,303.79424536465774,298.99436887693577,295.6181057740419,293.3782310143317,291.969406574837,291.1316511599583,290.6735824140595,290.4736349639827
4.65,1.78238371499285,1826.2431532313717,276.28282883825227,180642.459863582,7026891.2626659395,1,126819.16825360493,1071.843996283265,-199.50337602302363,126619.6648775819,310.92860460611263,436.30666111922847,451.8269544088663,451.82642570842125,317.9879797688042,310.192888660489,303.82024159599115,299.0178638363356,295.63686044316074,293.3919464610539,291.97883135525205,291.1379174138215,290.67784238339544,290.4769348467119
4.655,1.781733721492785,1829.1816701662024,276.26373945700215,180445.1893251077,7022401.954610252,1,126566.78261937307,1071.1351057085226,-199.65693134211367,126367.12568803095,310.9007670874038,436.163140323472,451.66773459481914,451.6680809255138,318.0017786569126,310.21636432137717,303.84615692803095,299.0413218435364,295.65561017877866,293.40567426175875,291.9882748202185,291.144202683999,290.6821196189203,290.48025057447046
4.66,1.78108372799272,1832.120187101033,276.2446500933957,180248.08177609328,7017914.4562543575,1,126313.65864722003,1070.4279843621084,-199.80975592781266,126113.84889129222,310.8739210861828,436.0184019549717,451.50857918341205,451.5082639832649,318.01545314147154,310.2397205429493,303.87199144127317,299.0647427016749,295.6743547377754,293.41941423561593,291.9977368707337,291.1505069361319,290.68641412606326,290.4835821707128
4.665,1.780433734492655,1835.0587040358637,276.2255607474329,180051.13711752745,7013428.767097135,1,126061.55739331184,1069.7206483565078,-199.96184513707777,125861.59554817477,310.846633584459,435.8743087113181,451.34948816494233,451.3492195606963,318.0290024746014,310.2629578806604,303.89774521904883,299.0881262177018,295.6930938788221,293.4331662021178,292.00721740751123,291.1568301354509,290.6907259098943,290.4869296585959
4.67,1.77978374099259,1837.9972209706943,276.2064714191137,179854.35525044362,7008944.886637564,1,125810.09456024179,1069.0135263447976,-200.1132060177265,125609.98135422406,310.81921478728805,435.73045660278825,451.1904615297075,451.19046088667545,318.0424279111258,310.28607686066357,303.92341834791944,299.1114722023325,295.71182736239047,293.4469299810932,292.01671633098897,291.16317224677965,290.69505497512444,290.4902930609783
4.675,1.7791337474925253,1840.9357379055248,276.1873821084381,179657.7360759195,7004462.81437472,1,125559.04485189597,1068.3068699869957,-200.2638430295153,125358.78100886646,310.79184748956266,435.58660868169085,451.0314992680048,451.03170236627926,318.05573026150023,310.3090780138829,303.9490109171489,299.1347804700055,295.7305549507611,293.4607053927219,292.0262335413371,291.16953323453737,290.69940132610594,290.49367240041886
4.68,1.7784837539924603,1843.8742548403554,276.168292815406,179461.2794950768,6999982.549807753,1,125307.9126977595,1067.601239164596,-200.41375913017325,125107.49893862933,310.7649387162411,435.4422402138139,450.8726013701315,450.8723112904027,318.0689100781036,310.3319618685668,303.97452301875455,299.15805083883436,295.7492764080308,293.4744922575481,292.03576893846605,291.1759130627419,290.7037649668324,290.49706769917617
4.6850000000000005,1.777833760492395,1846.8127717751865,276.1492035400175,179264.98540908203,6995504.092435925,1,125057.42545605186,1066.8958095119142,-200.56295402347197,124856.8625020284,310.7378911313125,435.2981231797064,450.7137678263851,450.71321832621805,318.08196735539644,310.35472894616237,303.9999547474328,299.1812831305613,295.76799150011965,293.48829039649434,292.04532242203436,291.182311695013,290.7081459009392,290.50047897920723
4.69,1.77718376699233,1849.7512887100172,276.13011428227253,179068.85371914585,6991027.441758567,1,124808.85270163321,1066.1891346204166,-200.71143224537508,124608.14126938784,310.70965329374496,435.15560879611,450.55499862706324,450.5560530950072,318.09490291481484,310.3773797523765,304.02530620041813,299.20447717051235,295.7866999947766,293.5020996308748,292.0548938914568,291.18872909457514,290.7125441317036,290.50390626216677
4.695,1.776533773492265,1852.6898056448479,276.111025042171,178872.88432652305,6986552.597275124,1,124558.43765485201,1065.4854773181435,-200.85920664865563,124357.57844820335,310.68332609664157,435.01070858299795,450.3962937624631,450.39600562681034,318.1077190008508,310.39991479138547,304.05057747719894,299.2276327875506,295.8054016615849,293.5159197824086,292.0644832459122,291.1951652242607,290.71695966204527,290.50734956940613
4.7,1.7758837799922003,1855.6283225796783,276.09193581971294,178677.0771325131,6982079.558485114,1,124310.01924832149,1064.7804770928585,-201.0062652377298,124109.01298308377,310.65573709147054,434.8675008407349,450.2376532228823,450.23799439987386,318.12041360288305,310.4223345894084,304.07576867947614,299.25074981402724,295.8240962719666,293.52975067323285,292.07409038435156,291.2016200465131,290.7213924945263,290.5108089219725
4.705,1.7752440113101131,1858.5436392063841,276.0729973287585,178484.00016622967,6977663.637374057,1,124064.41677591455,1064.0851832579774,-201.15204606607145,123863.26472984848,310.62906299483416,434.7255502003892,450.08132716107673,450.0812999396315,318.1329890709704,310.44463962379103,304.1008799115115,299.2738280857331,295.8427835991863,293.5435921259153,292.0837152055061,291.20809352339006,290.72584263135184,290.51428434060807
4.71,1.7746042549125491,1861.4589279592717,276.05405903624376,178291.0842579643,6973249.548103603,1,123819.5851671799,1063.3899247945085,-201.29714280120376,123618.2880243787,310.6021307286733,434.5840026333794,449.925066236461,449.9250866006074,318.1454486466026,310.4668303966284,304.12591127929335,299.29686744185796,295.86146341835416,293.5574439634671,292.0933576078951,291.2145856165668,290.73031007437044,290.51777584574893
4.715,1.7739644985149852,1864.374216712159,276.0351207610946,178098.3262247185,6968837.223710398,1,123575.49445389504,1062.694717316848,-201.44156112830288,123374.05289276673,310.5749587964158,434.4428301597585,449.7688677351469,449.76932098739803,318.157793224687,310.4889074486887,304.150862890944,299.3198677249371,295.8801355064285,293.57130600935494,292.103017489834,291.22109628733915,290.73479482507435,290.52128345752453
4.72,1.7733247421174212,1867.2895054650467,276.016182503311,177905.72597141177,6964426.663709499,1,123330.99240333063,1062.0008757705407,-201.58530581442187,123129.4070975162,310.5485089415136,434.30080586340256,449.6127316478091,449.61252261464347,318.17002366056573,310.51087131944445,304.1757348573429,299.3428287808069,295.89879964221734,293.5851780875132,292.11269474944237,291.22762549662696,290.7392968846,290.52480719575675
4.7250000000000005,1.7726849857198572,1870.2047942179347,275.9972442628928,177713.28340300612,6960017.867616054,1,123087.95671199434,1061.3062517425524,-201.72837402378087,122886.22833797056,310.52121035508526,434.15993244948487,449.4566579651225,449.4571081928306,318.18213950810065,310.53272254650784,304.20052729206867,299.36575045857154,295.9174556063799,293.59906002235596,292.1223892846519,291.23417320497737,290.7438162537285,290.528347079959
