t_vec,mach,alt,T_inf,qbar_inf,Re_inf,bl_state,q_conv,h_coeff,q_rad,q_net,T_e,T_recovery,T_t,T_te,T_wall:y=0.0006,T_wall:y=0.0017,T_wall:y=0.0029,T_wall:y=0.0040,T_wall:y=0.0052,T_wall:y=0.0064,T_wall:y=0.0075,T_wall:y=0.0087,T_wall:y=0.0098,T_wall:y=0.0110,T_wall:y=0.0121
5.385,1.69205163435,2246.03539195884,273.5559264745701,154526.7072392296,3206613.1081488146,1,116626.65953025874,1171.0046117155048,-209.90709756000146,116416.75243269873,316.53560608047786,417.60430061669877,430.1961691190182,430.1963778237795,318.0089118680564,310.0809700453529,303.2868100050629,298.1642306510044,295.00732400491756,293.943963732966,295.00732400491756,298.1642306510044,303.2868100050629,310.0809700453529,318.0089118680564
5.39,1.69146728435,2248.8183531188397,273.5378500111128,154366.37056934473,3204665.2189604887,1,116400.16296997742,1170.247179630105,-210.00259963899398,116190.16037033843,316.5119201989835,417.48007728239196,430.0595763528292,430.05928725808354,318.013772217876,310.0983003030367,303.31236071021704,298.19427665728136,295.03932460565,293.9764714126791,295.03932460565,298.19427665728136,303.31236071021704,310.0983003030367,318.013772217876
5.3950000000000005,1.69088293435,2251.60131427884,273.51977356347754,154206.1599632246,3202718.078892782,1,116174.6142427428,1169.4895029128427,-210.09777030578093,115964.51647243701,316.48759643520106,417.35646327075216,429.9230352664917,429.92295287135744,318.01857784861954,310.1155656062074,303.33785447518477,298.2242838279535,295.0713030805937,294.0089635906271,295.0713030805937,298.2242838279535,303.33785447518477,310.1155656062074,318.01857784861954
5.4,1.69029858435,2254.38427543884,273.5016971316642,154046.07534785295,3200771.687747632,1,115948.81056790933,1168.7328189231273,-210.1926145969857,115738.61795331234,316.4639684682976,417.2323264948278,429.78654585257993,429.78595459146044,318.02332963039066,310.1327662338191,303.36329145419916,298.2542521417014,295.10325927558375,294.041440064309,295.10325927558375,298.2542521417014,303.36329145419916,310.1327662338191,318.02332963039066
5.405,1.68972252605,2257.14636345288,273.4837562948217,153888.02791123104,3198848.03549085,1,115727.23076967886,1167.9837109055218,-210.2866266854436,115516.94414299342,316.43922584086374,417.11094213970216,429.65185377490155,429.65217511620455,318.02802712202856,310.1499024719555,303.38867180071634,298.28418157785825,295.135193037747,294.0739006327013,295.135193037747,298.28418157785825,303.38867180071634,310.1499024719555,318.02802712202856
5.41,1.6891464760500001,2259.90843057288,273.46581560927945,153730.10537319767,3196925.138728089,1,115505.06800859372,1167.2359232696424,-210.38033523548168,115294.68767335823,316.4155353767035,416.9887347014923,429.51721374051766,429.51735472410104,318.0326747431569,310.16697459355674,303.4139956675582,298.31407211639817,295.1671042154951,294.10634509625254,295.1671042154951,298.31407211639817,303.4139956675582,310.16697459355674,318.0326747431569
5.415,1.68857042605,2262.67049769288,273.44787493932233,153572.30574856512,3195002.9752472616,1,115283.31141984244,1166.4884239914797,-210.47373576112318,115072.83768408131,316.3917917426331,416.8666376712711,429.38262399416584,429.38266500135387,318.0372716451883,310.1839829331106,303.4392632067407,298.34392373792616,295.1989926585175,294.1387732568775,295.1989926585175,298.34392373792616,303.4392632067407,310.1839829331106,318.0372716451883
5.42,1.68799437605,2265.43256481288,273.42993428495043,153414.6289667812,3193081.5448560207,1,115061.94629951395,1165.7412269305826,-210.5668296290323,114851.37946988491,316.368010223785,416.74463790658547,429.2480845286841,429.248089483988,318.0418180685378,310.2009278042318,303.4644745704487,298.37373642366634,295.2308582177746,294.1711849179516,295.2308582177746,298.37373642366634,303.4644745704487,310.2009278042318,318.0418180685378
5.425,1.68741832605,2268.19463193288,273.41199364616375,153257.07495732317,3191160.8473620396,1,114840.93251021972,1164.9943725275912,-210.65961812012523,114630.27289209959,316.34423501385777,416.6226981410504,429.1135953369102,429.11358139177236,318.0463142388184,310.2178095169488,303.4896299107216,298.4035101554648,295.2627007454905,294.20357988430476,295.2627007454905,298.4035101554648,303.4896299107216,310.2178095169488,318.0463142388184
5.43,1.6868422760500001,2270.95669905288,273.3940530229621,153099.64364969902,3189240.8825730467,1,114620.28814197525,1164.2478408839595,-210.75210226979425,114409.53603970546,316.32044490653914,416.50083610251085,428.97915641168186,428.9791629980257,318.05076033947626,310.2346283775848,303.5147293794121,298.43324491578784,295.29452009514625,294.23595796221593,295.29452009514625,298.43324491578784,303.5147293794121,310.2346283775848,318.05076033947626
5.4350000000000005,1.68626622605,2273.7187661728804,273.3761124153457,152942.3349734456,3187321.65029678,1,114400.00748859972,1163.5016367720382,-210.84428323932434,114189.1632053604,316.2966454569412,416.37904703936954,428.8447677458371,428.8448283464948,318.05515657542014,310.25138468822354,303.5397731281449,298.46294068771925,295.32631612147287,294.268318959407,295.32631612147287,298.46294068771925,303.5397731281449,310.25138468822354,318.05515657542014
5.44,1.68569017605,2276.4808332928806,273.3581718233143,152785.14885813082,3185403.1503410325,1,114179.87899348004,1162.7559801158354,-210.93616216320552,113968.94283131683,316.2730766144181,416.2571309776892,428.7104293322135,428.7103260958737,318.059503146865,310.26807874716377,303.5647613082683,298.49259745495715,295.3580886804448,294.30066268503697,295.3580886804448,298.49259745495715,303.5647613082683,310.26807874716377,318.059503146865
5.445,1.68511412605,2279.2429004128803,273.34023124686803,152628.08523335142,3183485.3825136083,1,113960.22493051997,1162.010533985782,-211.02773884796164,113749.197191672,316.24937191576566,416.13539369751464,428.57614116364914,428.57604051963915,318.06380002647626,310.28471084895864,303.5896940708144,298.52221520180996,295.3898376292732,294.332988949696,295.3898376292732,298.52221520180996,303.5896940708144,310.28471084895864,318.06380002647626
5.45,1.68453807605,2282.00496753288,273.3222906860068,152471.14402873462,3181568.3466223627,1,113740.75818141016,1161.2655973401095,-211.11901516649306,113529.63916624367,316.2258578731187,416.0135635725211,428.4419032329817,428.44163015221886,318.0680475407584,310.30128128104747,303.6145715664604,298.55179391319183,295.42156282639934,294.36529756539954,295.42156282639934,298.55179391319183,303.6145715664604,310.30128128104747,318.0680475407584
5.455,1.68396202605,2284.7670346528803,273.3043501407306,152314.3251739374,3179652.0424751756,1,113522.10199551116,1160.5205161365175,-211.2099911738084,113310.89200433735,316.2018203122635,415.8922328717576,428.3077155330493,428.30783979515877,318.07224570476035,310.3177903293762,303.63939394544036,298.58133357461736,295.4532641314881,294.3975883455823,295.4532641314881,298.58133357461736,303.63939394544036,310.3177903293762,318.07224570476035
5.46,1.68338597605,2287.52910177288,273.28640961103946,152157.6285986465,3177736.4698799592,1,113303.17977276008,1159.7764175976697,-211.30067088971356,113091.87910187036,316.17849219362597,415.7703800646792,428.1735780566897,428.1733846984145,318.0763952124494,310.3342382736755,303.6641613575448,298.6108341721954,295.48494140542124,294.4298611050922,295.48494140542124,298.6108341721954,303.6641613575448,310.3342382736755,318.0763952124494
5.465,1.68280992605,2290.2911688928803,273.2684690969333,152001.05423257867,3175821.6286446643,1,113084.7391565329,1159.0325180532982,-211.3910514914749,112873.34810504143,316.1550168995445,415.6487151095483,428.0394907967407,428.0391577228157,318.0804955858466,310.35062539802186,303.68887395204865,298.64029569262254,295.5165945102911,294.46211566018457,295.5165945102911,298.64029569262254,303.68887395204865,310.35062539802186,318.0804955858466
5.47,1.68223387605,2293.05323601288,273.25052859841213,151844.60200548024,3173907.518577266,1,112866.82867296414,1158.288764320278,-211.4811349513538,112655.3475380128,316.1313360911014,415.5272852397032,427.9054537460404,427.9052184229033,318.0845471680807,310.36695197278283,303.71353187780215,298.66971812317587,295.548223309394,294.4943518285159,295.548223309394,298.66971812317587,303.71353187780215,310.36695197278283,318.0845471680807
5.4750000000000005,1.68165782605,2295.8153031328807,273.2325881154759,151688.27184712788,3171994.139485785,1,112649.33810665738,1157.5452703702888,-211.5709235426227,112437.76718311476,316.1075748547836,415.4059866476833,427.7714668974266,427.77143626575264,318.0885503537042,310.3832182675807,303.73813528304333,298.699101451707,295.57982766722375,294.526569429138,295.57982766722375,298.699101451707,303.73813528304333,310.3832182675807,318.0885503537042
5.48,1.6810817760499999,2298.5773702528804,273.21464764812464,151532.06368732735,3170081.4911782616,1,112432.05274974903,1156.8022615898853,-211.66041883123097,112220.39233091779,316.08398132625535,415.2846154964725,427.63753024373733,427.6375546505973,318.09250541602995,310.39942455209194,303.76268431541405,298.7284456666336,295.61140744946505,294.5587682824919,295.61140744946505,298.7284456666336,303.76268431541405,310.39942455209194,318.09250541602995
5.485,1.68050572605,2301.3394373728806,273.19670719635826,151375.97745591486,3168169.573462779,1,123499.72687824363,1175.7557186905697,-211.74962102576762,123287.97725721786,390.2447236097962,423.13500580008986,427.5036437778105,427.5036713648879,318.0964123958542,310.4155710941834,303.78717912198766,298.7577507569311,295.64296252298715,294.59094821040156,295.64296252298715,298.7577507569311,303.78717912198766,310.4155710941834,318.0964123958542
5.49,1.67992967605,2304.1015044928804,273.1787667601768,151220.0130827562,3166258.3861474493,1,123236.58843007399,1174.9362709878837,-211.90989315812803,123024.67853691586,390.10121749677273,423.00038085495936,427.36980749248414,427.36984157834155,318.11248908321505,310.4316581564046,303.8116198492674,298.78701671212514,295.6744927558371,294.6231090360683,295.6744927558371,298.78701671212514,303.8116198492674,310.4316581564046,318.11248908321505
5.495,1.67935362605,2306.86357161288,273.16082633958024,151064.1704977469,3164347.929040418,1,122974.1199848673,1174.117662779769,-212.06850192091753,122762.05148294638,389.95764020516486,422.86575640027536,427.236021380596,427.23602119648115,318.1282808616472,310.4478727487831,303.8360066431308,298.81624352228386,295.7059980172334,294.6552505840641,295.7059980172334,298.81624352228386,303.8360066431308,310.4478727487831,318.1282808616472
5.5,1.6787775760499999,2309.6256387328804,273.1428859345685,150908.4496308123,3162438.2019498646,1,122712.39538116274,1173.2995573813532,-212.22548765841225,122500.16989350432,389.814193736848,422.73123333205746,427.10228543498437,427.10229822845224,318.14379476262656,310.46420579330555,303.86034250335877,298.84543117800985,295.7374781775593,294.6873726803261,295.7374781775593,298.84543117800985,303.86034250335877,310.46420579330555,318.14379476262656
5.505,1.678209568,2312.3671524268802,273.1250790452672,150754.68252181567,3160550.4799033166,1,122454.2579064765,1172.4913297768574,-212.38039623128293,122241.87751024522,389.67251556801824,422.5984094373317,426.9702827888589,426.97026959196774,318.1590376512893,310.48064864281133,303.8846301991224,298.87457971406445,295.7689331083563,294.71947515215004,295.7689331083563,298.87457971406445,303.8846301991224,310.48064864281133,318.1590376512893
5.51,1.6776415679999999,2315.1086455468803,273.10727230495337,150601.03610087777,3158663.494303021,1,122196.86082659531,1171.683492290377,-212.5337769419812,121984.32704965332,389.531029271085,422.46571714666004,426.8383306779358,426.8383646688932,318.17401923451484,310.4971930617534,303.9088722832938,298.90368920451056,295.80036268298437,294.7515578281843,295.80036268298437,298.90368920451056,303.9088722832938,310.4971930617534,318.17401923451484
5.515,1.677073568,2317.85013866688,273.089465579993,150447.5084649226,3156777.223658833,1,121940.02570164208,1170.876680167682,-212.68566675858602,121727.3400348835,389.38933177188744,422.332954869952,426.70642740982703,426.70640753583723,318.1887458622374,310.51383125374593,303.9330711059508,298.9327597582327,295.831766777188,294.7836205384441,295.831766777188,298.9327597582327,303.9330711059508,310.51383125374593,318.1887458622374
5.5200000000000005,1.6765055679999998,2320.5916317868805,273.0716588703861,150294.09954620985,3154891.667784402,1,121683.89451327002,1170.0702985108808,-212.83609979262928,121471.05841347738,389.24778620216307,422.20030353766674,426.57457297762136,426.5745559084678,318.20322347492686,310.53055579372693,303.95722882782127,298.96179151480925,295.86314526957625,294.8156631143427,295.86314526957625,298.96179151480925,303.95722882782127,310.53055579372693,318.20322347492686
5.525,1.675937568,2323.3331249068806,273.0538521761326,150140.80927702796,3153006.826493409,1,121428.44924220796,1169.264379070759,-212.98510988897024,121215.464132319,389.10636975998256,422.06775171611554,426.44276737440714,426.4427998027431,318.2174579624395,310.5473596074536,303.9813474322171,298.9907846407236,295.89449804202576,294.8476853887362,295.89449804202576,298.9907846407236,303.9813474322171,310.5473596074536,318.2174579624395
5.53,1.675369568,2326.07461802688,273.0360454972326,149987.63758969362,3151122.6995995617,1,121173.5522247758,1168.459420762996,-213.1327296476757,120960.41949512812,388.96476954206804,421.93514386414336,426.31101059327324,426.3110037204534,318.2314549969251,310.56423595729177,304.00542873623124,299.0197393258796,295.9258249800142,294.8796871959791,295.9258249800142,299.0197393258796,304.00542873623124,310.56423595729177,318.2314549969251
5.535,1.674801568,2328.8161111468803,273.0182388336859,149834.584416552,3149239.2869166043,1,120919.34258476482,1167.654845681706,-213.27898971438432,120706.06359505044,388.82334048597215,421.80265645386993,426.17930262730795,426.17932140188793,318.2452199117648,310.5811784260574,304.02947440132255,299.04865578040005,295.95712597289116,294.911668371989,295.95712597289116,299.04865578040005,304.02947440132255,310.5811784260574,318.2452199117648
5.54,1.674233568,2331.5576042668804,273.0004321854927,149681.64968997735,3147356.5882583177,1,120665.71066827953,1166.8510453915526,-213.42392059013991,120452.28674768939,388.6818359449221,421.67016698665327,426.0476434696,426.0476461589263,318.2587580113213,310.598180899663,304.05348594328063,299.07753423168884,295.9884009140925,294.94362875431676,295.9884009140925,299.07753423168884,304.05348594328063,310.598180899663,318.2587580113213
